Average User Rating,User Rating Count,Price,Languages,Size,Update_Gap,Name,Subtitle,age_rating,Puzzle,Simulation,Action,Board,In-app Purchases
3.5,79.0,6.99,1.0,276097024.0,686.0,0,0,12,0.0,1.0,0.0,0.0,0
4.5,194.0,0.0,1.0,159521792.0,109.0,0,0,9,0.0,1.0,0.0,0.0,1
4.5,225.0,0.0,1.0,155540480.0,114.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,130.0,0.0,1.0,96536576.0,102.0,0,0,17,0.0,0.0,1.0,0.0,1
4.0,1499.0,0.0,1.0,644030464.0,581.0,0,0,4,0.0,0.0,0.0,0.0,1
2.5,31.0,0.0,1.0,61233152.0,7.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,24.0,0.0,1.0,81088512.0,38.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,20.0,0.0,1.0,124252160.0,107.0,0,0,9,0.0,0.0,1.0,0.0,1
3.5,11.0,0.0,1.0,189012992.0,89.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,49.0,0.0,1.0,140257280.0,953.0,0,0,9,0.0,0.0,1.0,0.0,1
3.5,10.0,1.99,1.0,141277184.0,954.0,0,0,9,0.0,0.0,1.0,0.0,1
1.5,6.0,4.99,14.0,91673600.0,190.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,97.0,0.0,1.0,462442496.0,741.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,95.0,0.99,7.0,235535360.0,820.0,0,0,4,0.0,1.0,0.0,0.0,1
3.0,8.0,0.0,1.0,2425406464.0,0.0,0,0,12,0.0,0.0,1.0,0.0,1
2.0,89.0,0.0,2.0,22829056.0,852.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,711.0,0.0,1.0,29514752.0,168.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,9116.0,0.0,13.0,151535616.0,736.0,0,0,9,0.0,0.0,1.0,0.0,1
4.0,45.0,0.0,2.0,112926720.0,208.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,8.0,0.0,3.0,81245184.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1
5.0,9.0,0.0,1.0,30987264.0,83.0,0,0,4,0.0,1.0,0.0,0.0,1
5.0,23.0,0.0,1.0,125094912.0,832.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,120.0,0.0,1.0,29156352.0,456.0,0,0,4,1.0,0.0,0.0,0.0,1
5.0,644.0,0.0,9.0,133042176.0,723.0,0,1,4,0.0,0.0,0.0,0.0,1
4.5,89.0,0.0,1.0,20000768.0,8.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,5.0,0.0,1.0,57264128.0,39.0,0,0,4,1.0,0.0,0.0,0.0,0
4.0,5.0,0.0,32.0,67229696.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0
2.0,119.0,0.0,1.0,42759168.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,135.0,0.99,9.0,355188736.0,26.0,0,0,4,1.0,0.0,0.0,0.0,0
3.0,15.0,0.0,1.0,28087296.0,83.0,0,0,9,1.0,0.0,0.0,0.0,0
5.0,109.0,0.0,1.0,96551936.0,960.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,56.0,0.0,1.0,172598272.0,36.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,150.0,0.0,1.0,76926976.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,7.0,0.0,1.0,54946816.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
4.5,559.0,0.0,1.0,64889856.0,26.0,0,0,9,0.0,0.0,0.0,0.0,1
5.0,23.0,0.0,1.0,73707520.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,17.0,0.0,1.0,117756928.0,18.0,0,0,12,1.0,0.0,0.0,0.0,1
4.0,58.0,4.99,1.0,758024192.0,246.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,8.0,0.0,1.0,76238848.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
3.5,55.0,0.0,1.0,288881664.0,679.0,0,0,9,0.0,0.0,0.0,0.0,1
3.5,12.0,0.0,1.0,73135104.0,14.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,13.0,0.0,1.0,121188352.0,963.0,0,0,4,0.0,0.0,1.0,0.0,1
5.0,7.0,0.0,2.0,25745408.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,63.0,0.0,8.0,169812992.0,7.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,5.0,0.0,1.0,82846720.0,2.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,34.0,0.0,1.0,243159040.0,6.0,0,0,4,0.0,0.0,1.0,0.0,1
4.5,3293.0,0.0,5.0,325504000.0,898.0,0,1,4,0.0,1.0,0.0,0.0,1
4.5,42.0,0.0,21.0,283832320.0,0.0,0,0,12,0.0,0.0,1.0,0.0,0
2.5,7.0,0.99,14.0,21343232.0,162.0,0,0,9,0.0,0.0,0.0,0.0,0
5.0,17.0,0.0,1.0,13002752.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,371.0,0.0,6.0,95614976.0,859.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,3248.0,0.0,46.0,1095554048.0,839.0,0,0,12,0.0,0.0,1.0,0.0,1
2.0,19.0,0.0,17.0,217541632.0,90.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,33.0,0.0,1.0,9805824.0,27.0,0,0,4,1.0,0.0,0.0,0.0,0
4.0,35.0,0.0,2.0,85395456.0,545.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,70.0,0.0,1.0,128808960.0,244.0,0,0,4,0.0,0.0,1.0,0.0,1
4.0,4080.0,0.0,1.0,269982720.0,412.0,0,0,17,0.0,1.0,0.0,0.0,1
3.5,7.0,0.0,1.0,7869440.0,458.0,0,0,9,0.0,1.0,0.0,0.0,0
4.0,1907.0,0.0,45.0,289563648.0,969.0,0,1,12,0.0,1.0,0.0,0.0,1
4.5,1032.0,0.0,8.0,171896832.0,503.0,0,0,9,0.0,0.0,1.0,0.0,1
5.0,15.0,0.0,1.0,9588736.0,81.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,5259.0,0.0,15.0,463272960.0,794.0,0,0,12,0.0,1.0,0.0,0.0,1
3.5,36.0,0.0,1.0,36358144.0,338.0,0,0,12,0.0,0.0,1.0,0.0,0
5.0,11865.0,0.0,12.0,1514822656.0,460.0,0,0,12,0.0,0.0,0.0,0.0,1
5.0,49.0,0.0,1.0,94694400.0,22.0,0,0,4,0.0,1.0,0.0,0.0,1
2.0,5.0,9.99,10.0,19391488.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
3.0,24.0,4.99,1.0,211288064.0,111.0,0,0,12,0.0,0.0,0.0,0.0,0
4.5,14.0,0.0,6.0,147619840.0,0.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,23.0,0.0,9.0,100195328.0,142.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,282.0,0.0,1.0,61236224.0,852.0,0,0,9,0.0,0.0,0.0,0.0,1
5.0,22.0,0.0,1.0,34835456.0,41.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,50.0,0.0,6.0,120520704.0,91.0,0,0,4,1.0,0.0,0.0,0.0,1
3.0,15.0,0.0,1.0,10705920.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
3.5,14.0,3.99,1.0,511173632.0,204.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,9.0,0.0,25.0,13266944.0,355.0,0,0,4,1.0,0.0,0.0,0.0,1
5.0,28.0,0.0,1.0,49362944.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,6.0,0.0,1.0,98287616.0,55.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,12.0,0.0,1.0,287242240.0,36.0,0,0,12,0.0,1.0,0.0,0.0,1
4.0,26.0,0.0,1.0,146747392.0,578.0,0,1,9,0.0,1.0,0.0,0.0,1
4.0,6.0,0.0,1.0,109375488.0,12.0,0,0,12,0.0,0.0,1.0,0.0,0
4.5,262.0,0.0,1.0,249381888.0,92.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,237.0,0.0,1.0,70290432.0,899.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,34.0,0.0,1.0,47236096.0,917.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,15.0,0.0,1.0,75685888.0,30.0,0,0,9,0.0,1.0,0.0,0.0,1
4.5,7.0,0.0,1.0,466757632.0,507.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,48.0,0.0,1.0,728417280.0,158.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,20329.0,0.0,1.0,1019900928.0,631.0,0,0,12,0.0,0.0,1.0,0.0,1
4.0,300.0,0.0,1.0,167420928.0,750.0,0,0,12,0.0,0.0,0.0,0.0,1
3.0,7.0,0.0,1.0,1527184384.0,0.0,0,0,9,0.0,0.0,0.0,1.0,1
4.5,3239.0,0.0,14.0,73928704.0,223.0,0,0,12,0.0,0.0,0.0,1.0,1
4.5,82.0,0.0,1.0,82806784.0,128.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,42.0,0.0,1.0,90277888.0,397.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,557.0,0.0,1.0,164403200.0,612.0,0,0,12,0.0,0.0,0.0,0.0,1
3.5,24.0,0.0,1.0,181782528.0,0.0,0,0,12,0.0,0.0,0.0,0.0,0
2.0,25.0,0.0,8.0,139696128.0,111.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,496.0,0.0,1.0,436888576.0,943.0,0,0,17,0.0,1.0,0.0,0.0,1
4.0,16.0,0.0,11.0,17797120.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
3.5,82.0,0.0,1.0,138776576.0,0.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,104.0,0.0,1.0,284942336.0,946.0,0,1,9,0.0,0.0,1.0,0.0,1
5.0,5.0,0.0,1.0,112848896.0,519.0,0,0,4,1.0,0.0,0.0,0.0,0
3.5,13.0,0.0,2.0,62228480.0,5.0,0,0,4,1.0,0.0,0.0,0.0,1
1.5,23.0,0.0,1.0,64424960.0,0.0,0,0,9,0.0,0.0,0.0,0.0,0
2.5,43.0,0.0,1.0,139878400.0,83.0,0,0,9,0.0,1.0,0.0,0.0,1
3.0,12.0,0.0,1.0,173316096.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
2.0,14.0,0.0,1,175015936.0,166.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,21.0,0.0,16.0,82273280.0,175.0,0,0,4,0.0,0.0,0.0,0.0,0
4.0,11.0,0.0,2.0,166292480.0,181.0,0,0,12,0.0,0.0,1.0,0.0,1
4.0,361.0,0.0,1.0,176989184.0,690.0,0,0,9,0.0,0.0,0.0,1.0,1
4.5,1655.0,0.0,1.0,212651008.0,79.0,0,0,17,0.0,1.0,0.0,0.0,1
4.5,26.0,0.0,1.0,161730560.0,693.0,0,0,4,0.0,0.0,1.0,0.0,1
4.5,12.0,1.99,1.0,17330176.0,779.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,39.0,0.0,2.0,234430464.0,6.0,0,0,4,0.0,0.0,1.0,0.0,1
4.0,1057.0,0.0,1.0,156746752.0,591.0,1,0,4,0.0,0.0,0.0,1.0,0
4.5,359.0,0.0,1.0,238882816.0,38.0,0,0,12,0.0,0.0,0.0,0.0,0
5.0,27.0,0.0,1.0,172755968.0,33.0,0,0,4,1.0,0.0,0.0,0.0,1
4.0,7.0,0.99,1.0,73945088.0,333.0,0,0,9,1.0,0.0,0.0,0.0,0
5.0,120283.0,0.0,8.0,175634432.0,903.0,0,0,12,0.0,0.0,0.0,0.0,1
5.0,26.0,4.99,1.0,10354688.0,241.0,0,1,12,0.0,0.0,0.0,0.0,0
5.0,5.0,0.0,1.0,99297280.0,17.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,29.0,0.0,1.0,172969984.0,232.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,7.0,0.0,1.0,71992320.0,36.0,0,0,4,0.0,0.0,0.0,0.0,1
3.5,17.0,0.0,1.0,72944640.0,19.0,0,0,12,0.0,0.0,1.0,0.0,1
4.5,45.0,0.0,1.0,206301184.0,41.0,1,0,12,0.0,0.0,1.0,0.0,1
3.5,8.0,0.0,1.0,85381120.0,0.0,0,0,9,0.0,0.0,0.0,0.0,0
5.0,25.0,0.0,1.0,66976768.0,124.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,11.0,0.0,1.0,202474496.0,288.0,0,0,12,0.0,0.0,1.0,0.0,1
2.5,9.0,0.0,1.0,122431488.0,155.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,457.0,0.0,1.0,167445504.0,145.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,773.0,4.99,6.0,3599435776.0,819.0,0,0,12,0.0,1.0,0.0,0.0,0
4.5,17.0,0.0,1.0,58985472.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1
5.0,6.0,0.0,1.0,184401920.0,13.0,0,0,12,0.0,0.0,1.0,0.0,1
3.0,5.0,0.0,1.0,50055168.0,566.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,97.0,0.0,9.0,48089088.0,728.0,0,1,17,0.0,0.0,1.0,0.0,1
4.0,17.0,0.0,13.0,148554752.0,217.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,121.0,0.0,1.0,102516736.0,240.0,0,0,9,0.0,0.0,1.0,0.0,1
4.0,17.0,2.99,1.0,101749760.0,241.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,77.0,0.0,1.0,335269888.0,533.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,13.0,0.0,1.0,56154112.0,785.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,32.0,0.0,1.0,122772480.0,32.0,0,0,17,0.0,0.0,0.0,0.0,1
4.5,262.0,0.0,1.0,50229248.0,293.0,0,0,4,0.0,0.0,0.0,1.0,0
3.5,28.0,0.0,31.0,44517376.0,0.0,0,0,4,0.0,0.0,0.0,1.0,1
4.5,1395.0,0.0,11.0,171913216.0,732.0,0,0,12,0.0,0.0,0.0,0.0,1
4.0,20.0,0.0,1.0,378739712.0,569.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,1138.0,0.0,1.0,243664896.0,747.0,0,0,12,0.0,0.0,0.0,0.0,1
4.0,9.0,0.0,1.0,26156032.0,2.0,0,0,4,1.0,0.0,0.0,0.0,0
5.0,70.0,0.0,1.0,159304704.0,108.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,15.0,0.0,1.0,304054272.0,821.0,0,0,12,0.0,0.0,0.0,1.0,1
4.5,158.0,0.0,1.0,82150400.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,5.0,0.0,31.0,90497024.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,8.0,0.0,1.0,32024576.0,192.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,991.0,0.0,18.0,314932224.0,646.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,7.0,0.0,16.0,94287872.0,348.0,0,0,4,0.0,0.0,0.0,0.0,0
4.5,81.0,0.0,1.0,90030080.0,758.0,0,1,4,0.0,0.0,0.0,0.0,1
3.5,28.0,0.0,1.0,203372544.0,178.0,0,0,17,0.0,0.0,1.0,0.0,0
4.0,40729.0,0.0,13.0,188702720.0,715.0,0,0,12,0.0,0.0,0.0,0.0,1
5.0,823.0,0.0,1.0,65897472.0,23.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,15.0,0.0,1.0,567371776.0,60.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,24.0,0.0,1.0,66168832.0,268.0,0,0,9,0.0,0.0,1.0,0.0,1
3.5,8.0,0.0,6.0,83578880.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,7.0,0.0,7.0,631758848.0,5.0,0,0,9,0.0,0.0,1.0,0.0,1
5.0,5759.0,0.0,1.0,65203200.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
5.0,12.0,0.0,1.0,105837568.0,13.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,109.0,0.0,1.0,59150336.0,46.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,58.0,0.0,1.0,72997888.0,841.0,0,1,9,0.0,0.0,0.0,1.0,1
4.0,28.0,0.0,1.0,58648576.0,47.0,0,0,4,0.0,0.0,0.0,0.0,1
2.5,52.0,0.0,1.0,17515520.0,19.0,0,0,12,0.0,0.0,0.0,0.0,1
4.0,57.0,0.0,1.0,120693760.0,885.0,1,0,4,0.0,0.0,0.0,0.0,1
3.5,7.0,0.0,1.0,61300736.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,115.0,0.0,2.0,143926272.0,544.0,0,0,12,1.0,0.0,0.0,0.0,1
4.0,45.0,0.0,2.0,29771776.0,54.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,14.0,0.0,1.0,10797056.0,629.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,97.0,0.0,1.0,18582528.0,177.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,13.0,0.0,1.0,29775872.0,482.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,581.0,0.0,8.0,173731840.0,902.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,76.0,0.0,1.0,153447424.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,16.0,2.99,1.0,826507264.0,498.0,0,0,12,0.0,0.0,1.0,0.0,1
2.5,7.0,0.0,1.0,39486464.0,931.0,0,0,4,0.0,0.0,0.0,0.0,0
3.5,8.0,1.99,11.0,114759680.0,66.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,128.0,0.0,1.0,22206464.0,28.0,0,0,4,0.0,0.0,1.0,0.0,1
5.0,48.0,0.0,1.0,146538496.0,753.0,0,1,4,0.0,0.0,0.0,1.0,1
4.5,7.0,0.0,3.0,138937344.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,49.0,0.0,1.0,179817472.0,674.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,20.0,0.0,1.0,32550912.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,5.0,0.0,1.0,128385024.0,0.0,0,0,9,0.0,0.0,1.0,0.0,0
5.0,9.0,0.0,1.0,121650176.0,884.0,0,0,4,0.0,0.0,0.0,0.0,0
3.0,33.0,1.99,1.0,48807936.0,898.0,0,1,4,1.0,0.0,0.0,0.0,0
5.0,278.0,0.0,11.0,49570816.0,496.0,1,0,4,0.0,0.0,0.0,0.0,1
4.5,11.0,0.0,1.0,42908672.0,495.0,0,0,4,1.0,0.0,0.0,0.0,0
5.0,22.0,0.0,1.0,193467392.0,743.0,0,0,12,0.0,0.0,0.0,0.0,1
4.0,376.0,0.0,1.0,37167104.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
3.5,5.0,0.99,1.0,57159680.0,248.0,0,0,9,0.0,0.0,0.0,1.0,0
5.0,13.0,0.0,1.0,4448256.0,2.0,0,0,4,1.0,0.0,0.0,0.0,0
3.0,13.0,0.0,1.0,214834176.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
3.5,146.0,0.0,1.0,19600384.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,120.0,0.0,1.0,102140928.0,905.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,322.0,0.0,6.0,408651776.0,77.0,0,0,12,0.0,0.0,0.0,0.0,1
4.0,2181.0,0.0,1.0,384225280.0,666.0,0,0,12,0.0,0.0,1.0,0.0,1
3.5,81.0,0.0,7.0,235592704.0,712.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,5.0,0.0,2.0,697893888.0,88.0,0,0,12,0.0,0.0,0.0,0.0,1
4.5,59.0,0.0,1.0,268463104.0,9.0,1,0,12,0.0,0.0,1.0,0.0,1
4.5,1293.0,0.0,1.0,500312064.0,431.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,32.0,0.0,11.0,253154304.0,575.0,0,0,12,0.0,0.0,0.0,0.0,1
5.0,12.0,0.0,1.0,42113024.0,175.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,13.0,0.0,8.0,130317312.0,837.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,191.0,0.0,10.0,170509312.0,187.0,0,0,4,0.0,0.0,1.0,0.0,1
4.0,42.0,0.0,27.0,252225536.0,210.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,21.0,0.0,10.0,134001664.0,439.0,0,0,4,0.0,1.0,0.0,0.0,1
5.0,70.0,0.0,1.0,82068480.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
3.0,22.0,0.0,1.0,821308416.0,19.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,23.0,0.0,1.0,224941056.0,21.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,7.0,0.0,15.0,203351040.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,52252.0,0.0,13.0,188502016.0,451.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,15.0,0.99,1.0,123336704.0,92.0,0,0,9,0.0,0.0,0.0,0.0,0
4.0,260.0,0.0,1.0,159466496.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,441.0,0.0,1.0,170934272.0,90.0,0,0,12,0.0,0.0,1.0,0.0,1
4.0,6.0,0.0,1.0,403382272.0,676.0,0,0,4,0.0,1.0,0.0,0.0,0
2.0,81.0,0.0,1.0,122253312.0,574.0,0,0,9,0.0,1.0,0.0,0.0,1
4.5,74.0,0.0,2.0,76108800.0,315.0,0,0,9,0.0,0.0,0.0,0.0,1
5.0,252.0,0.0,1.0,228745216.0,84.0,0,0,12,0.0,0.0,0.0,0.0,0
2.5,57.0,0.0,1.0,101099520.0,28.0,0,0,9,0.0,1.0,0.0,0.0,1
2.5,7.0,0.0,21.0,161017856.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
5.0,582.0,1.99,8.0,113381376.0,206.0,0,0,9,0.0,0.0,1.0,0.0,1
4.0,5.0,1.99,1.0,21204992.0,70.0,0,0,9,1.0,0.0,0.0,0.0,0
3.0,22.0,0.0,7.0,144687104.0,63.0,0,0,12,0.0,0.0,0.0,0.0,1
3.0,5.0,2.99,1.0,30660608.0,61.0,0,0,4,0.0,1.0,0.0,0.0,1
4.0,17.0,0.0,1.0,86777856.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
5.0,107.0,0.0,1.0,180924416.0,760.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,2214.0,0.0,1.0,165830656.0,654.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,5.0,0.0,1.0,19966976.0,179.0,0,0,4,0.0,0.0,0.0,0.0,0
3.0,8.0,12.99,1.0,421883904.0,5.0,0,0,12,0.0,0.0,0.0,1.0,0
4.0,5.0,0.0,1.0,65522688.0,18.0,0,0,4,0.0,0.0,0.0,0.0,1
4.0,167.0,0.0,3.0,289270784.0,253.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,3903.0,0.0,1.0,112946176.0,489.0,0,0,12,0.0,1.0,0.0,0.0,1
3.0,10.0,0.0,1.0,36497408.0,743.0,0,0,12,0.0,0.0,0.0,0.0,0
5.0,40.0,0.0,1.0,22790144.0,2.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,302.0,0.0,3.0,16556032.0,777.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,32.0,0.0,1.0,43997184.0,85.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,6738.0,0.0,15.0,245937152.0,869.0,0,0,9,0.0,0.0,1.0,0.0,1
4.5,8117.0,0.0,14.0,141348864.0,322.0,0,0,9,0.0,0.0,1.0,0.0,1
3.0,5.0,0.0,15.0,207770624.0,26.0,0,0,4,0.0,1.0,0.0,0.0,1
5.0,6.0,0.0,1.0,56954880.0,190.0,0,0,4,0.0,0.0,0.0,0.0,1
4.5,172.0,0.0,1.0,98649088.0,557.0,0,0,9,0.0,1.0,0.0,0.0,1
4.5,1517.0,0.0,3.0,353299456.0,765.0,0,0,4,0.0,1.0,0.0,0.0,1
5.0,130.0,1.99,1.0,32571392.0,677.0,0,0,4,0.0,1.0,0.0,0.0,0
4.5,5.0,0.0,7.0,149767168.0,510.0,0,0,4,0.0,1.0,0.0,0.0,1
4.5,201.0,0.0,11.0,134348800.0,251.0,0,0,12,0.0,1.0,0.0,0.0,1
4.5,52.0,0.0,8.0,406603776.0,93.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,27.0,0.0,1.0,45083648.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
3.5,103.0,0.0,1.0,182909952.0,441.0,0,0,12,0.0,0.0,0.0,0.0,1
2.5,319.0,0.0,16.0,28468224.0,3.0,0,0,12,1.0,0.0,0.0,0.0,0
5.0,7.0,0.0,1.0,75127808.0,0.0,0,0,12,0.0,0.0,1.0,0.0,0
5.0,75.0,0.0,1.0,81884160.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0
3.5,5.0,0.99,2.0,50471936.0,606.0,0,0,4,1.0,0.0,0.0,0.0,0
1.5,12.0,2.99,4.0,24114176.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1
4.0,21.0,5.99,1.0,408659968.0,65.0,0,0,12,0.0,0.0,1.0,0.0,0
4.5,523.0,4.99,10.0,228918272.0,579.0,0,0,12,0.0,1.0,0.0,0.0,1
4.0,478.0,4.99,1.0,1467222016.0,623.0,0,0,17,0.0,0.0,0.0,0.0,1
4.0,62.0,0.0,25.0,65671168.0,749.0,0,0,9,0.0,0.0,0.0,0.0,1
3.5,9.0,0.0,2.0,77241344.0,501.0,0,0,4,0.0,0.0,0.0,1.0,1
2.0,7.0,0.0,1.0,14828544.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,208.0,0.0,1.0,214902784.0,120.0,0,0,9,0.0,0.0,1.0,0.0,1
2.5,9.0,0.0,3.0,58668032.0,5.0,0,0,12,0.0,1.0,0.0,0.0,1
5.0,23.0,0.0,1.0,95756288.0,0.0,0,0,17,0.0,0.0,1.0,0.0,0
4.0,43.0,4.99,4.0,235261952.0,419.0,0,0,4,0.0,1.0,0.0,0.0,0
4.0,22.0,1.99,1.0,573915136.0,603.0,0,0,4,0.0,0.0,0.0,1.0,0
4.5,13.0,0.0,1.0,131837952.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1
4.5,12.0,0.0,1.0,391449600.0,8.0,0,0,9,0.0,0.0,0.0,0.0,1
4.5,696.0,0.0,1.0,737705984.0,676.0,0,1,12,0.0,1.0,0.0,0.0,1
3.0,6.0,0.0,2.0,10027008.0,0.0,0,0,12,0.0,0.0,0.0,0.0,0
5.0,35.0,0.0,1.0,48566272.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
5.0,23.0,0.0,1.0,49946624.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0
4.5,4800.0,0.0,1.0,169059328.0,834.0,0,0,9,0.0,1.0,0.0,0.0,1
5.0,16.0,0.0,1.0,91286528.0,3.0,0,0,4,0.0,0.0,0.0,0.0,1
5.0,22.0,0.0,1.0,105667584.0,587.0,0,0,4,0.0,0.0,0.0,0.0,0
3.5,16.0,0.0,1.0,81432576.0,5.0,0,0,4,0.0,1.0,0.0,0.0,0
5.0,254.0,0.0,1.0,8762368.0,611.0,0,1,4,0.0,1.0,0.0,0.0,1
4.0,1988.0,0.0,1.0,1239545856.0,460.0,0,0,12,0.0,0.0,0.0,0.0,1
