ID,Average User Rating,User Rating Count,Price,Languages,Size,Update_Gap,Name,Subtitle,age_rating,Puzzle,Simulation,Action,Board,In-app Purchases,age_range,size_range
525332234,1,11.0,2.99,1.0,79102976.0,1582.0,0,0,12,1.0,0.0,0.0,0.0,0,0,2
401529229,0,53.0,0.0,1.0,46484944.0,0.0,0,0,9,0.0,0.0,1.0,0.0,0,0,1
1097319948,1,1204.0,0.0,1.0,175601664.0,860.0,0,0,17,0.0,0.0,0.0,0.0,1,1,4
1164424437,1,126.0,0.0,4.0,67441664.0,791.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
1075897841,0,71.0,0.0,1.0,19622912.0,916.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
681794132,0,5.0,0.0,1.0,24612864.0,0.0,0,0,12,0.0,0.0,1.0,0.0,1,0,0
599955633,1,1058.0,3.99,1.0,64977920.0,1917.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
466284081,1,90214.0,0.0,15.0,43198464.0,1629.0,0,0,4,0.0,0.0,0.0,1.0,1,0,1
690474375,0,8.0,0.0,1.0,36958208.0,688.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
1330307829,1,57.0,0.0,1.0,130755584.0,7.0,0,0,4,0.0,1.0,0.0,0.0,1,0,3
568264974,1,221.0,0.0,1.0,18255872.0,1971.0,0,0,4,1.0,0.0,0.0,0.0,0,0,0
773251281,0,21.0,0.99,26.0,17559552.0,23.0,0,0,4,0.0,0.0,0.0,1.0,0,0,0
528143599,0,5.0,0.99,1.0,4925440.0,1830.0,0,0,4,0.0,0.0,0.0,1.0,0,0,0
806600029,1,15.0,0.0,1.0,31795200.0,1151.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
337209160,0,486.0,0.0,1.0,283385856.0,3534.0,0,0,12,0.0,0.0,0.0,0.0,1,0,6
1234101526,0,14.0,0.99,1.0,40439808.0,706.0,0,1,4,0.0,0.0,0.0,1.0,0,0,1
1199292766,1,75.0,0.0,1.0,81884160.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0,0,2
1232791258,0,687.0,3.99,1.0,459435008.0,14.0,0,0,12,0.0,0.0,0.0,0.0,0,0,9
445853367,0,11899.0,0.0,7.0,50911232.0,2912.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
1359124769,1,2563.0,0.0,17.0,417636352.0,392.0,0,0,12,0.0,0.0,0.0,0.0,1,0,8
1077052682,1,61.0,0.0,1.0,83073024.0,573.0,0,0,4,1.0,0.0,0.0,0.0,1,0,2
561521557,0,1190.0,4.99,7.0,349272064.0,1240.0,0,0,12,0.0,0.0,0.0,1.0,1,0,7
1276316113,0,7.0,0.0,1.0,45985792.0,105.0,0,0,9,0.0,0.0,1.0,0.0,0,0,1
1094997798,1,224.0,0.0,1.0,310156288.0,890.0,0,0,12,0.0,0.0,0.0,0.0,1,0,6
1232076299,1,12.0,0.0,1.0,162418688.0,111.0,0,0,4,0.0,0.0,0.0,1.0,0,0,3
1189868450,0,14.0,0.0,1.0,10797056.0,629.0,0,0,4,0.0,0.0,0.0,0.0,1,0,0
987871931,0,474.0,0.0,7.0,248824832.0,1478.0,0,0,4,0.0,1.0,0.0,0.0,1,0,5
1447669050,0,25.0,9.99,1.0,3323804672.0,14.0,0,0,12,0.0,0.0,0.0,0.0,0,0,66
1393828390,0,32.0,0.0,3.0,99998720.0,0.0,0,1,4,1.0,0.0,0.0,0.0,0,0,2
343751704,0,18.0,0.0,1.0,6556139.0,63.0,0,0,4,1.0,0.0,0.0,0.0,0,0,0
1441401803,0,13.0,0.0,1.0,479458304.0,75.0,0,0,9,0.0,1.0,0.0,0.0,1,0,10
1088625279,1,399.0,0.0,1.0,87823360.0,459.0,0,0,4,0.0,0.0,0.0,0.0,1,0,2
584720262,1,184.0,0.0,1.0,23254016.0,2177.0,0,0,9,0.0,0.0,0.0,0.0,1,0,0
770480295,1,209.0,0.0,1.0,38322176.0,114.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
888457565,1,414.0,0.0,25.0,37528576.0,1446.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
527939715,1,28863.0,0.0,6.0,372800512.0,1764.0,0,0,4,0.0,1.0,0.0,0.0,1,0,7
604023584,0,41.0,3.99,10.0,92348416.0,109.0,0,0,4,0.0,1.0,0.0,0.0,1,0,2
525306046,1,9.0,0.0,3.0,13899930.0,307.0,0,0,4,0.0,0.0,0.0,1.0,1,0,0
376129315,0,1250.0,0.99,1.0,30252032.0,2350.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
1247286024,0,48.0,0.0,1.0,78435328.0,149.0,0,0,4,0.0,1.0,0.0,0.0,0,0,2
1162155239,1,20.0,0.0,1.0,92652544.0,0.0,1,0,9,0.0,1.0,0.0,0.0,0,0,2
1177281082,1,28.0,0.0,1.0,49362944.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
951730357,1,80.0,0.0,1.0,46673920.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1,0,1
886556499,0,14.0,0.0,2.0,271295488.0,395.0,0,0,9,0.0,0.0,0.0,0.0,1,0,5
1313190924,1,16.0,3.99,1.0,19463168.0,15.0,1,0,9,0.0,1.0,0.0,0.0,0,0,0
1321928418,1,161.0,0.0,11.0,568231936.0,41.0,0,0,4,0.0,0.0,0.0,0.0,1,0,11
1263365153,1,4067.0,0.99,9.0,159864832.0,117.0,0,0,12,0.0,0.0,0.0,0.0,1,0,3
379485289,0,55.0,0.0,1.0,925334.0,92.0,0,0,4,0.0,0.0,0.0,1.0,0,0,0
1085542424,0,158.0,0.0,1.0,148054016.0,1202.0,0,0,12,0.0,1.0,0.0,0.0,1,0,3
919151648,0,8.0,0.0,2.0,23543808.0,1130.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
1440156043,0,11.0,0.0,1.0,56207360.0,0.0,0,0,4,0.0,1.0,0.0,0.0,0,0,1
722344862,1,97.0,1.99,1.0,32155648.0,1340.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
408198768,0,8.0,0.0,1.0,1746288.0,149.0,0,0,4,1.0,0.0,0.0,0.0,0,0,0
534414467,0,96.0,0.0,2.0,45035520.0,389.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
665695012,0,218.0,0.0,2.0,42921984.0,155.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
474826004,1,1502.0,0.0,1.0,57848832.0,2128.0,0,0,9,0.0,0.0,1.0,0.0,1,0,1
1347118961,0,12.0,0.0,1.0,152097792.0,9.0,0,0,12,0.0,0.0,1.0,0.0,1,0,3
1297915331,0,8.0,0.0,1.0,371373056.0,0.0,0,0,4,0.0,1.0,0.0,0.0,0,0,7
767970472,0,1011.0,0.0,7.0,90855424.0,1100.0,0,0,9,0.0,0.0,1.0,0.0,1,0,2
358060284,0,157.0,1.99,1.0,12133376.0,2843.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
1243468357,1,1489.0,0.0,9.0,286633984.0,559.0,0,1,9,0.0,0.0,0.0,0.0,1,0,6
581133305,0,130.0,0.0,13.0,34576384.0,2419.0,0,1,4,0.0,0.0,0.0,1.0,0,0,1
1106867532,0,177.0,0.0,1.0,127075328.0,789.0,0,0,4,0.0,1.0,0.0,0.0,1,0,3
1366435109,1,8.0,0.0,1.0,104988672.0,434.0,0,1,4,1.0,0.0,0.0,0.0,1,0,2
912740025,0,5.0,0.0,1.0,10031104.0,0.0,0,0,4,0.0,1.0,0.0,0.0,1,0,0
1455042147,1,14.0,0.0,1.0,134028288.0,61.0,0,0,4,0.0,0.0,0.0,0.0,1,0,3
1099428938,1,68.0,0.0,31.0,15029248.0,16.0,1,0,4,0.0,0.0,0.0,0.0,0,0,0
898925301,0,131.0,0.0,1.0,229527552.0,330.0,0,0,9,0.0,1.0,0.0,0.0,1,0,5
1223266682,1,14.0,0.0,1.0,81865728.0,3.0,0,0,4,0.0,0.0,0.0,0.0,1,0,2
391545915,0,7.0,0.99,1.0,70511616.0,2578.0,0,0,4,0.0,0.0,0.0,0.0,0,0,1
687733146,0,4776.0,0.0,9.0,257122304.0,2063.0,0,0,12,0.0,0.0,0.0,0.0,1,0,5
983146055,1,1132.0,0.0,6.0,109392896.0,292.0,0,0,4,0.0,1.0,0.0,0.0,1,0,2
942851054,1,13.0,0.0,1.0,219815936.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1,0,4
1179631910,0,16.0,0.0,11.0,17797120.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1,0,0
1407139023,0,329.0,0.0,4.0,839680000.0,230.0,0,0,4,0.0,0.0,0.0,0.0,1,0,17
950601495,1,5.0,0.0,10.0,186421248.0,180.0,0,0,9,0.0,0.0,1.0,0.0,1,0,4
1165901463,1,44.0,0.0,1.0,60602368.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
385726463,0,3673.0,0.0,8.0,53997568.0,2583.0,0,1,12,0.0,0.0,1.0,0.0,1,0,1
594414791,1,5.0,0.0,1.0,13836288.0,435.0,0,0,4,0.0,0.0,0.0,1.0,1,0,0
1275132737,1,514.0,0.0,1.0,87444480.0,29.0,0,0,4,0.0,0.0,0.0,0.0,1,0,2
382783275,0,258.0,0.0,1.0,19264702.0,513.0,0,0,9,0.0,0.0,0.0,0.0,1,0,0
1161625317,0,85.0,0.0,31.0,87171072.0,0.0,0,0,9,0.0,0.0,0.0,0.0,0,0,2
303337299,1,17056.0,0.99,1.0,55803904.0,1981.0,0,0,4,0.0,0.0,1.0,0.0,1,0,1
909571949,1,12.0,0.0,1.0,100369408.0,520.0,0,0,9,0.0,0.0,0.0,1.0,0,0,2
416766984,0,1018.0,0.0,10.0,10652411.0,727.0,0,0,4,0.0,0.0,1.0,0.0,1,0,0
1167490395,0,1499.0,0.0,1.0,644030464.0,581.0,0,0,4,0.0,0.0,0.0,0.0,1,0,13
880120788,1,138.0,0.0,3.0,71057408.0,12.0,0,0,9,0.0,0.0,0.0,0.0,1,0,1
597858245,0,53.0,0.0,6.0,18829312.0,747.0,1,0,4,0.0,1.0,0.0,0.0,1,0,0
839809935,1,11.0,0.0,1.0,8749056.0,189.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
1268033189,0,77.0,0.0,2.0,64882688.0,81.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
1369946618,0,8.0,0.0,1.0,224566272.0,0.0,0,0,4,0.0,1.0,0.0,0.0,0,0,4
1450635907,1,424.0,5.99,10.0,535475200.0,7.0,0,0,12,1.0,0.0,0.0,0.0,0,0,11
1212982720,1,14.0,0.0,1.0,152332288.0,26.0,0,0,4,1.0,0.0,0.0,0.0,1,0,3
1239025124,1,5.0,0.0,1.0,360427520.0,123.0,0,0,17,0.0,0.0,1.0,0.0,0,1,7
1276546018,1,60.0,0.0,1.0,247933952.0,61.0,1,1,9,0.0,0.0,0.0,0.0,1,0,5
783018888,1,10.0,0.0,1.0,71585792.0,31.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
1249999336,1,52.0,4.99,1.0,27311104.0,301.0,0,0,9,0.0,0.0,0.0,0.0,0,0,1
303401746,0,17045.0,0.0,1.0,7543757.0,53.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
786161944,1,1746.0,0.0,1.0,4112384.0,88.0,0,0,4,1.0,0.0,0.0,0.0,1,0,0
1283518982,1,11.0,0.0,1.0,158310400.0,0.0,0,0,4,0.0,0.0,1.0,0.0,0,0,3
921503115,0,99.0,0.0,1.0,95541248.0,1462.0,0,0,12,0.0,1.0,0.0,0.0,1,0,2
921993721,0,6.0,0.0,1.0,188728320.0,1002.0,0,0,4,0.0,0.0,0.0,0.0,1,0,4
1038206145,1,2049.0,0.0,1.0,70227968.0,659.0,0,0,9,0.0,0.0,0.0,0.0,1,0,1
409984283,0,114.0,0.0,11.0,82959360.0,2393.0,0,0,4,0.0,1.0,0.0,0.0,0,0,2
1060704812,1,84680.0,0.0,11.0,210697216.0,981.0,0,0,12,0.0,0.0,1.0,0.0,1,0,4
661286973,1,83.0,3.99,1.0,148962304.0,1611.0,0,0,4,0.0,0.0,0.0,0.0,0,0,3
1201717505,1,696.0,0.0,1.0,737705984.0,676.0,0,1,12,0.0,1.0,0.0,0.0,1,0,15
888592628,1,16.0,0.0,1.0,13393920.0,30.0,0,0,4,0.0,0.0,0.0,1.0,0,0,0
909257256,0,14.0,0.0,1.0,194126848.0,845.0,0,0,4,0.0,0.0,0.0,0.0,1,0,4
918926284,0,11.0,0.0,16.0,41417728.0,994.0,0,0,4,0.0,1.0,0.0,0.0,0,0,1
945152624,0,7.0,0.0,4.0,45032448.0,1233.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
478523928,1,4168.0,2.99,1.0,67604480.0,2282.0,0,0,12,0.0,1.0,0.0,0.0,0,0,1
943092940,1,11.0,0.0,1.0,25435136.0,293.0,0,0,4,0.0,0.0,0.0,1.0,0,0,0
1255102262,0,52.0,0.0,1.0,258894848.0,68.0,0,0,9,0.0,1.0,0.0,0.0,1,0,5
473502311,1,5315.0,0.0,2.0,54940095.0,190.0,0,0,4,0.0,1.0,0.0,0.0,1,0,1
1251267042,0,19.0,0.0,31.0,134901760.0,250.0,0,0,9,0.0,0.0,0.0,0.0,1,0,3
1065272342,1,154.0,0.0,1.0,154234880.0,1011.0,0,0,4,0.0,0.0,0.0,1.0,1,0,3
1004604650,0,18.0,12.99,1.0,323195904.0,271.0,0,0,12,0.0,0.0,0.0,1.0,1,0,6
985139469,1,1070.0,0.0,1.0,211465216.0,868.0,0,0,17,0.0,1.0,0.0,0.0,1,1,4
1292135105,1,203.0,0.0,1.0,218718208.0,161.0,0,0,12,0.0,1.0,0.0,0.0,1,0,4
1453492023,0,19.0,0.0,1.0,115914752.0,11.0,0,1,4,0.0,1.0,0.0,0.0,1,0,2
598584564,1,574.0,0.0,14.0,117141504.0,1532.0,0,0,17,0.0,1.0,0.0,0.0,1,1,2
435371884,0,71.0,0.0,4.0,26745135.0,0.0,0,0,9,0.0,0.0,0.0,1.0,0,0,1
1338714008,1,48.0,0.0,4.0,41090048.0,447.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
1195407274,0,5.0,2.99,1.0,30660608.0,61.0,0,0,4,0.0,1.0,0.0,0.0,1,0,1
1048990809,1,157.0,0.0,2.0,41309184.0,892.0,0,0,4,0.0,0.0,0.0,1.0,0,0,1
369632622,0,156.0,0.0,1.0,5767777.0,536.0,0,0,9,0.0,1.0,0.0,0.0,0,0,0
654666725,0,233.0,0.0,1.0,209911808.0,672.0,0,0,17,0.0,0.0,1.0,0.0,1,1,4
475349771,1,14.0,0.0,1.0,8088576.0,2260.0,0,0,4,0.0,1.0,0.0,0.0,0,0,0
1441845333,1,6.0,0.0,1.0,66759680.0,112.0,0,0,4,0.0,0.0,0.0,1.0,0,0,1
1253992789,0,5.0,0.0,1.0,204837888.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1,0,4
1222575825,0,9.0,0.0,1.0,230328320.0,363.0,0,0,12,0.0,1.0,0.0,0.0,1,0,5
1218950581,1,56.0,0.0,1.0,144526336.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1,0,3
1172642102,0,34.0,0.0,1.0,243159040.0,6.0,0,0,4,0.0,0.0,1.0,0.0,1,0,5
1041906781,0,36.0,0.0,1.0,59675648.0,0.0,0,0,12,0.0,0.0,0.0,0.0,1,0,1
980943931,0,5.0,1.99,1.0,22801408.0,731.0,0,0,4,0.0,1.0,0.0,0.0,0,0,0
1131137981,1,207.0,0.0,4.0,280337408.0,818.0,0,0,12,0.0,0.0,0.0,0.0,1,0,6
1471595571,1,50.0,0.0,1.0,117440512.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0,0,2
741575963,0,77.0,0.0,1.0,42512384.0,142.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
1392243793,0,22.0,0.0,1.0,161572864.0,0.0,0,0,4,0.0,1.0,0.0,0.0,0,0,3
587242149,1,176.0,0.0,16.0,22224896.0,210.0,0,0,4,0.0,0.0,0.0,0.0,1,0,0
461722031,1,1062.0,0.0,1.0,102466560.0,1831.0,0,0,9,0.0,0.0,1.0,0.0,1,0,2
1158693529,1,7.0,0.0,1.0,249437184.0,663.0,0,0,9,0.0,0.0,0.0,0.0,1,0,5
1119473828,0,10.0,0.99,1.0,46312448.0,1038.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
340769953,0,26674.0,0.99,1.0,37340259.0,1078.0,0,0,17,0.0,0.0,1.0,0.0,0,1,1
642184656,0,41.0,0.0,1.0,34369536.0,742.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
1138415778,1,6.0,0.0,1.0,64013312.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
1371394161,0,15.0,0.0,1.0,133941248.0,0.0,0,0,17,0.0,0.0,1.0,0.0,1,1,3
826104184,1,17.0,0.0,1.0,4878336.0,216.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
1278845241,1,288.0,0.0,3.0,785825792.0,653.0,0,0,9,0.0,0.0,0.0,0.0,1,0,16
772234013,1,9.0,0.0,11.0,50302976.0,1901.0,0,0,4,0.0,0.0,0.0,0.0,0,0,1
773121479,1,684.0,0.0,25.0,64772096.0,1848.0,0,1,4,1.0,0.0,0.0,0.0,1,0,1
495029838,0,38.0,0.0,1.0,318018.0,56.0,0,0,4,1.0,0.0,0.0,0.0,0,0,0
914412031,1,14.0,0.0,1.0,13103104.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1,0,0
1095666863,0,13.0,0.0,1.0,39553024.0,0.0,0,0,9,0.0,0.0,0.0,0.0,1,0,1
589798005,0,37.0,0.0,25.0,40044544.0,2156.0,0,0,9,0.0,0.0,0.0,0.0,0,0,1
946369602,1,8.0,0.0,14.0,52835328.0,1514.0,0,1,4,1.0,0.0,0.0,0.0,1,0,1
1064897387,0,341.0,0.0,1.0,782688256.0,802.0,0,0,12,0.0,0.0,0.0,0.0,1,0,16
492285538,1,5160.0,0.0,1.0,27417806.0,136.0,0,0,9,0.0,0.0,1.0,0.0,1,0,1
719161970,0,58.0,0.0,1.0,53837824.0,0.0,0,0,4,0.0,0.0,0.0,1.0,1,0,1
970768485,0,78.0,0.0,1.0,298946560.0,107.0,0,0,9,1.0,0.0,0.0,0.0,1,0,6
662084978,0,123.0,0.0,2.0,11987968.0,1124.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
1321816752,1,25.0,0.0,1.0,149910528.0,151.0,0,1,12,0.0,0.0,1.0,0.0,1,0,3
951054338,0,8.0,1.99,1.0,2796224512.0,1151.0,0,0,4,0.0,0.0,0.0,0.0,0,0,56
831825176,0,39.0,0.0,1.0,15391744.0,706.0,0,0,4,0.0,0.0,0.0,0.0,1,0,0
1437953817,1,6.0,0.0,1.0,161506304.0,35.0,0,0,9,0.0,0.0,1.0,0.0,1,0,3
1174105466,0,4080.0,0.0,1.0,269982720.0,412.0,0,0,17,0.0,1.0,0.0,0.0,1,1,5
324355661,0,113.0,0.99,1.0,48675840.0,2832.0,0,0,4,1.0,0.0,0.0,0.0,0,0,1
672592603,1,38.0,0.0,1.0,73735168.0,1515.0,0,0,4,0.0,0.0,0.0,0.0,0,0,1
1420982632,1,18288.0,0.0,2.0,191540224.0,222.0,0,0,9,0.0,1.0,0.0,0.0,1,0,4
1347072403,1,39985.0,0.0,4.0,31458304.0,298.0,0,1,12,0.0,1.0,0.0,0.0,1,0,1
625279182,1,142.0,0.0,2.0,35196928.0,93.0,0,0,9,0.0,0.0,0.0,0.0,1,0,1
1207929079,0,22.0,0.0,1.0,170602496.0,17.0,0,0,9,0.0,0.0,0.0,0.0,1,0,3
882588964,1,82.0,0.0,5.0,65423360.0,1395.0,0,0,4,0.0,0.0,0.0,1.0,1,0,1
1249652596,1,46.0,0.0,1.0,315420672.0,408.0,0,0,4,0.0,1.0,0.0,0.0,1,0,6
933417931,0,33.0,0.0,1.0,9638912.0,464.0,0,0,4,0.0,0.0,0.0,0.0,1,0,0
947915071,1,295.0,0.0,1.0,57720832.0,304.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
837817797,1,12078.0,0.0,7.0,94874624.0,1722.0,0,1,4,0.0,0.0,0.0,0.0,0,0,2
660144708,0,23.0,0.0,2.0,398131200.0,0.0,0,0,12,0.0,0.0,0.0,0.0,1,0,8
451282075,0,20.0,0.0,1.0,34730485.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
640754583,1,199.0,3.99,1.0,536940544.0,1539.0,0,0,4,0.0,0.0,0.0,0.0,0,0,11
605412727,0,12.0,0.0,1.0,333371392.0,1581.0,1,0,4,0.0,0.0,1.0,0.0,0,0,7
837591188,1,11.0,0.0,6.0,29601792.0,0.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
642313308,1,16409.0,0.0,6.0,185331712.0,0.0,0,0,4,0.0,0.0,1.0,0.0,1,0,4
949244050,1,5.0,0.0,1.0,1056768.0,0.0,0,0,4,0.0,0.0,0.0,0.0,1,0,0
949933004,1,447.0,0.0,1.0,60652544.0,1313.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
1250299487,0,222.0,0.0,1.0,312123392.0,105.0,0,0,9,0.0,0.0,0.0,0.0,1,0,6
843976905,0,98.0,0.99,2.0,49594368.0,1832.0,0,1,4,0.0,0.0,0.0,1.0,1,0,1
906400663,0,41.0,2.99,1.0,654365696.0,1742.0,0,0,12,0.0,1.0,0.0,0.0,1,0,13
523001403,1,17031.0,0.0,1.0,170754048.0,2604.0,0,0,4,0.0,0.0,0.0,1.0,1,0,3
1185532319,0,20.0,0.0,1.0,378739712.0,569.0,0,0,4,0.0,0.0,0.0,0.0,1,0,8
611140394,1,14301.0,0.0,6.0,85209088.0,1742.0,0,0,4,0.0,0.0,1.0,0.0,1,0,2
507322020,1,348.0,0.0,1.0,121915690.0,168.0,0,0,9,0.0,0.0,1.0,0.0,1,0,2
473326170,0,134595.0,0.0,1.0,68432896.0,2089.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
421978997,0,686.0,0.0,2.0,95590400.0,2545.0,0,0,4,0.0,0.0,0.0,0.0,1,0,2
561435724,1,1333.0,9.99,13.0,83430400.0,2503.0,0,0,4,0.0,0.0,0.0,1.0,0,0,2
1044966398,1,3411.0,0.0,11.0,327197696.0,912.0,0,0,12,0.0,0.0,0.0,0.0,1,0,7
867427452,0,9082.0,0.0,1.0,475823104.0,1906.0,0,0,9,0.0,0.0,1.0,0.0,1,0,10
1102520702,1,80.0,0.0,1.0,37220352.0,0.0,0,0,17,0.0,1.0,0.0,0.0,1,1,1
1144606268,1,7.0,0.0,1.0,99806208.0,20.0,0,0,4,0.0,0.0,0.0,0.0,1,0,2
864103912,0,1408.0,0.0,5.0,113326080.0,1825.0,0,0,12,0.0,0.0,1.0,0.0,1,0,2
1345860029,1,8.0,0.0,1.0,10045440.0,0.0,0,0,4,0.0,0.0,1.0,0.0,0,0,0
576732628,0,48.0,0.0,3.0,16009216.0,1850.0,0,0,4,0.0,0.0,0.0,1.0,1,0,0
1223392043,1,51.0,4.99,4.0,250377216.0,368.0,0,0,4,0.0,1.0,0.0,0.0,1,0,5
373750568,0,119.0,0.0,3.0,20304207.0,17.0,0,0,4,1.0,0.0,0.0,0.0,0,0,0
1409447556,0,16.0,0.0,1.0,209474560.0,0.0,0,0,17,0.0,1.0,0.0,0.0,1,1,4
320166918,0,8.0,1.99,1.0,82583552.0,2638.0,0,0,4,0.0,0.0,0.0,1.0,0,0,2
1457310635,1,5.0,0.0,1.0,255102976.0,107.0,0,0,4,0.0,1.0,0.0,0.0,0,0,5
1416928953,1,79.0,0.0,1.0,171528192.0,4.0,0,1,4,1.0,0.0,0.0,0.0,1,0,3
726606827,0,31.0,0.0,1.0,27037696.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0,0,1
642396479,0,11.0,0.0,1.0,418455552.0,0.0,1,0,9,0.0,0.0,0.0,0.0,1,0,8
1141652613,1,7.0,0.0,2.0,36371456.0,912.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
488087996,0,432.0,0.0,1.0,68104192.0,2307.0,0,0,4,1.0,0.0,0.0,0.0,1,0,1
458892911,0,463.0,0.0,1.0,24840467.0,149.0,0,0,12,0.0,0.0,1.0,0.0,1,0,0
419424268,1,3548.0,0.0,18.0,115684352.0,3008.0,0,1,4,0.0,0.0,0.0,0.0,1,0,2
348639431,0,119.0,0.0,1.0,46803968.0,3318.0,0,0,4,0.0,0.0,0.0,1.0,0,0,1
1456090932,1,615.0,0.0,1.0,221431808.0,37.0,0,1,4,1.0,0.0,0.0,0.0,1,0,4
1372999823,0,56.0,0.0,1.0,28992512.0,259.0,0,1,4,0.0,0.0,0.0,0.0,0,0,1
1434561536,0,550.0,0.0,14.0,842455040.0,77.0,0,0,4,0.0,0.0,0.0,0.0,1,0,17
970818035,0,3056.0,0.0,14.0,87774208.0,1387.0,0,0,9,0.0,0.0,0.0,0.0,1,0,2
550850655,1,9.0,0.0,2.0,35711958.0,235.0,0,0,4,0.0,0.0,0.0,0.0,0,0,1
437077202,1,71.0,0.99,1.0,54432768.0,2105.0,0,0,4,0.0,0.0,0.0,0.0,0,0,1
1412772177,0,24.0,3.99,1.0,175629312.0,3.0,0,0,12,0.0,0.0,0.0,1.0,0,0,4
375694800,0,552.0,0.0,3.0,6614449.0,603.0,0,0,4,0.0,0.0,0.0,1.0,0,0,0
1239458501,1,45522.0,0.0,16.0,239225856.0,744.0,0,0,12,1.0,0.0,0.0,0.0,1,0,5
1220294759,1,57.0,0.0,6.0,73604096.0,363.0,0,0,4,0.0,0.0,0.0,0.0,1,0,1
1389003044,1,1351.0,0.0,5.0,113267712.0,175.0,0,0,9,0.0,0.0,1.0,0.0,1,0,2
1468072585,1,6.0,0.0,1.0,184138752.0,0.0,0,0,12,0.0,0.0,0.0,0.0,1,0,4
593448569,1,16542.0,0.0,13.0,256734208.0,2358.0,0,1,4,0.0,1.0,0.0,0.0,1,0,5
1448813017,1,56.0,0.0,1.0,530086912.0,9.0,0,0,9,0.0,0.0,0.0,0.0,1,0,11
1052449770,1,5.0,1.99,1.0,75828224.0,0.0,0,0,4,1.0,0.0,0.0,0.0,0,0,2
1086063622,1,8.0,0.0,1.0,135229440.0,575.0,1,0,4,0.0,0.0,0.0,0.0,1,0,3
933132958,0,896.0,0.0,9.0,102680576.0,1486.0,0,1,12,0.0,0.0,0.0,1.0,1,0,2
970411932,1,425.0,0.0,5.0,29454336.0,1541.0,0,0,12,0.0,0.0,0.0,1.0,1,0,1
455219788,1,988.0,1.99,6.0,122275840.0,2804.0,0,0,9,0.0,0.0,1.0,0.0,1,0,2
286566987,0,44.0,0.0,1.0,2657280.0,3399.0,0,0,4,0.0,0.0,0.0,1.0,0,0,0
813397976,0,14.0,0.0,1.0,5672960.0,8.0,0,0,4,0.0,0.0,0.0,0.0,0,0,0
1085929368,0,45.0,0.0,1.0,28331008.0,0.0,0,0,4,0.0,0.0,0.0,1.0,0,0,1
1186980204,0,28.0,0.0,1.0,203372544.0,178.0,0,0,17,0.0,0.0,1.0,0.0,0,1,4
967099322,1,26165.0,0.0,10.0,590319616.0,1197.0,0,0,4,0.0,0.0,0.0,0.0,1,0,12
1450066199,1,16.0,0.0,8.0,12199936.0,166.0,0,0,4,1.0,0.0,0.0,0.0,0,0,0
1439426584,1,172.0,0.0,6.0,351982592.0,72.0,0,0,12,0.0,1.0,0.0,0.0,1,0,7
1326696973,0,22.0,0.0,1.0,150146048.0,50.0,0,0,17,0.0,0.0,0.0,0.0,1,1,3
644648484,0,289.0,0.0,1.0,21864448.0,101.0,0,0,9,1.0,0.0,0.0,0.0,0,0,0
