,Average User Rating,User Rating Count,Price,In-app Purchases,Languages,Size,Update_Gap,Name,Subtitle,age_rating,GenreList,Puzzle,Simulation,Action,Board
1420,5,7,0,"0.99, 0.99",1,67879936,1654 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
1421,4.5,158,4.99,,4,189700096,1944 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
1422,3,8,0,"2.99, 0.99, 0.99, 0.99, 0.99, 0.99",1,18316462,129 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
1423,4.5,1984,4.99,,10,123125760,2181 days 00:00:00.000000000,0,0,12,  Puzzle  ,1,0,0,0
1424,4,149,0,0.99,1,97434370,0 days 00:00:00.000000000,0,0,4,    Sports,0,0,0,0
1425,4.5,2439,0,"0.99, 2.99, 9.99, 5.99, 2.99, 9.99, 0.99, 5.99, 29.99, 29.99",2,37999687,182 days 00:00:00.000000000,0,0,12,  Adventure  ,0,0,0,0
1426,4.5,4985,1.99,"1.99, 0.99, 4.99, 0.99, 1.99, 0.99, 9.99, 0.99, 0.99, 19.99",1,528292864,1680 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
1427,3.5,24,0,,1,23134550,0 days 00:00:00.000000000,0,0,4,    Sports,0,0,0,0
1428,5,97776,2.99,"0.99, 0.99, 4.99, 2.99, 0.99, 9.99, 9.99, 19.99, 4.99, 1.99",15,133326848,2422 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
1429,3.5,11,0,,1,26612736,2334 days 00:00:00.000000000,0,0,4,Education    ,0,0,0,0
1430,4,67,2.99,,1,319230976,1680 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
1431,4.5,24,0,,1,276038656,1680 days 00:00:00.000000000,0,0,12,    Action,0,0,1,0
1432,4,1737,0,"0.99, 5.99, 11.99, 3.99, 19.99, 4.99, 19.99, 13.99, 8.99, 24.99",22,216788992,2456 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
1433,2,12,0,0.99,1,11911168,392 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
1434,4,131,0,"0.99, 2.99",1,19618816,1754 days 00:00:00.000000000,0,1,4,    Puzzle  ,1,0,0,0
1435,3.5,219,0,"0.99, 2.99",1,30382080,1754 days 00:00:00.000000000,0,1,4,      Puzzle,1,0,0,0
1436,4.5,439,0,"0.99, 4.99, 2.99, 0.99, 4.99, 2.99",4,119062528,308 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
1437,4.5,42652,2.99,"0.99, 0.99, 4.99, 2.99, 0.99, 19.99, 9.99, 9.99, 4.99, 1.99",15,264927232,2406 days 00:00:00.000000000,0,0,9,    Action  ,0,0,1,0
1438,4,104,0,0.99,1,196361171,32 days 00:00:00.000000000,0,0,9,      Action,0,0,1,0
1439,3,9,0,,2,73358336,1684 days 00:00:00.000000000,0,0,4,      Casual,0,0,0,0
1440,2.5,11,0,0.99,1,17981440,859 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
1441,3.5,50,0,,1,64470016,1474 days 00:00:00.000000000,0,0,12,  Role Playing    ,0,0,0,0
1442,4,529,0,,1,40698880,2052 days 00:00:00.000000000,0,0,4,  Card    ,0,0,0,0
1443,3.5,131,6.99,,1,72065024,1078 days 00:00:00.000000000,0,0,9,  Board  ,0,0,0,1
1444,4.5,1120,0,"0.99, 3.99, 9.99, 6.99",1,64332800,1551 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
1445,5,1826,0,"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 0.99, 1.99, 2.99",3,14721024,2402 days 00:00:00.000000000,0,1,4,    Puzzle  ,1,0,0,0
1446,3,20,0,"1.99, 5.99, 9.99, 19.99, 69.99, 99.99",22,45099008,1743 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
1447,3.5,178,0,2.99,1,22139904,1136 days 00:00:00.000000000,0,0,4,    Card,0,0,0,0
1448,3,22,0,5.99,9,278315008,2156 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
1449,4,56,1.99,,21,43591680,2307 days 00:00:00.000000000,0,1,12,    Board,0,0,0,1
1450,4,89,4.99,,11,163266560,1795 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
1451,4.5,211,0,,2,71630848,935 days 00:00:00.000000000,0,0,4,Utilities    Board  ,0,0,0,1
1452,4.5,114,0,,2,190119936,935 days 00:00:00.000000000,0,0,4,Utilities  Board    ,0,0,0,1
1453,4.5,302,0,"0.99, 0.99, 3.99, 9.99, 4.99, 4.99, 9.99, 1.99, 2.99, 19.99",1,272199680,352 days 00:00:00.000000000,0,0,9,  Adventure    ,0,0,0,0
1454,4,14129,0,"19.99, 4.99, 9.99, 99.99, 169.99, 59.99, 49.99, 99.99, 59.99, 99.99",1,113444864,2225 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
1455,4.5,221,0,,1,18255872,1971 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
1456,4,5,0,"1.99, 1.99, 1.99",1,90954752,2327 days 00:00:00.000000000,0,0,9,      Puzzle,1,0,0,0
1457,4.5,18,0,,1,31883264,1385 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1458,4,26,0,,6,43254784,2176 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
1459,3.5,27,0,"1.99, 0.99, 0.99, 0.99",1,55459840,34 days 00:00:00.000000000,0,0,9,  Casual  ,0,0,0,0
1460,3.5,627,0,"4.99, 2.99, 0.99, 9.99, 2.99, 0.99, 19.99, 49.99, 11.99, 99.99",1,351291392,1090 days 00:00:00.000000000,0,0,12,    Role Playing  ,0,0,0,0
1461,4,21,4.99,,1,92723200,1505 days 00:00:00.000000000,0,0,9,    Simulation,0,1,0,0
1462,4.5,184,0.99,,1,5379072,1816 days 00:00:00.000000000,0,0,4,Education    ,0,0,0,0
1463,4,172,0,0.99,1,19812352,341 days 00:00:00.000000000,0,0,4,  Casual    ,0,0,0,0
1464,3.5,23,0.99,,1,27381760,649 days 00:00:00.000000000,0,0,4,    Board,0,0,0,1
1465,4,59,1.99,,1,34422784,1800 days 00:00:00.000000000,0,0,4,    Education,0,0,0,0
1466,4.5,51,3.99,"4.99, 0.99, 2.99, 1.99, 3.99",1,176390144,1111 days 00:00:00.000000000,0,0,9,    Action  ,0,0,1,0
1467,3.5,327,0,,1,39685120,1413 days 00:00:00.000000000,0,0,4,    ,0,0,0,0
1468,4,113,0,"0.99, 2.99, 1.99, 0.99, 0.99, 2.99, 0.99, 0.99, 0.99, 0.99",1,58396672,1096 days 00:00:00.000000000,0,0,12,      Casual,0,0,0,0
1469,4,493,0,2.99,13,30071808,1720 days 00:00:00.000000000,0,0,4,    Card  ,0,0,0,0
1470,4,124,0,,1,25623552,1547 days 00:00:00.000000000,0,0,4,      Family,0,0,0,0
1471,4.5,76,0,"1.99, 2.99, 0.99, 1.99, 1.99, 0.99, 0.99, 9.99",1,957837312,549 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
1472,4,1188,0,"6.99, 2.99, 4.99, 1.99, 8.99, 1.99, 1.99, 19.99, 8.99, 2.99",5,146696192,2121 days 00:00:00.000000000,0,1,12,      Board,0,0,0,1
1473,4,9,0,,1,1311744,1638 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
1474,4,19,0.99,,1,131990528,1474 days 00:00:00.000000000,0,0,12,      Role Playing,0,0,0,0
1475,4,1245,0,"2.99, 0.99, 9.99, 11.99, 9.99",1,341180416,660 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
1476,4,140,0,3.99,2,309127168,1121 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
1477,4.5,1997,7.99,,1,96985088,969 days 00:00:00.000000000,0,0,9,  Role Playing  ,0,0,0,0
1478,4.5,446,0,"0.99, 0.99, 0.99, 0.99",1,38862848,552 days 00:00:00.000000000,0,0,4,  Navigation    Role Playing,0,0,0,0
1479,4.5,39,3.99,,1,91408384,1505 days 00:00:00.000000000,0,0,9,    Simulation,0,1,0,0
1480,2,5,0.99,0.99,1,359040000,2399 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1481,4.5,220,3.99,,1,51549184,2042 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
1482,3.5,46,0,2.99,1,45840384,1043 days 00:00:00.000000000,0,0,4,  Word    ,0,0,0,0
1483,3.5,289,0,"1.99, 1.99, 4.99, 4.99, 29.99, 9.99, 9.99, 29.99, 29.99, 19.99",2,38612120,130 days 00:00:00.000000000,0,0,4,  Simulation  ,0,1,0,0
1484,4,89,0.99,,1,39685120,1402 days 00:00:00.000000000,0,0,4,    ,0,0,0,0
1485,4.5,8,0,0.99,1,46948352,0 days 00:00:00.000000000,1,0,4,      Action,0,0,1,0
1486,4,164,0,,1,41228288,1912 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
1487,4.5,323,0,"2.99, 3.99, 0.99, 0.99, 6.99, 6.99, 9.99, 9.99",14,44706816,1740 days 00:00:00.000000000,0,0,9,      Role Playing,0,0,0,0
1488,4.5,48,0,"0.99, 3.99, 0.99, 1.99",1,168767488,414 days 00:00:00.000000000,0,0,9,  Health   Fitness  ,0,0,0,0
1489,4,60,0,"3.99, 2.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",1,1205248,1518 days 00:00:00.000000000,0,0,4,  Simulation  ,0,1,0,0
1490,4.5,4792,0,"9.99, 4.99, 24.99, 99.99, 49.99, 4.99, 5.99, 0.99, 0.99, 2.99",1,166637568,992 days 00:00:00.000000000,0,0,12,  Card    ,0,0,0,0
1491,2.5,8,0,,1,12782921,0 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
1492,3,14,0,4.99,1,1233702212,0 days 00:00:00.000000000,0,0,12,    Puzzle  ,1,0,0,0
1493,2.5,18,0,4.99,8,204833259,0 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1494,3,17,0,4.99,8,103730291,0 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
1495,3,26,0,,1,1769706,12 days 00:00:00.000000000,0,0,4,  Word    ,0,0,0,0
1496,4.5,326,3.99,,1,435745792,1965 days 00:00:00.000000000,0,0,4,  Role Playing  ,0,0,0,0
1497,4.5,326,0,"1.99, 0.99, 0.99, 1.99, 4.99, 9.99, 19.99, 0.99, 0.99",1,217735168,944 days 00:00:00.000000000,0,0,9,  Casual    ,0,0,0,0
1498,3,42,0,4.99,1,473409536,1216 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
1499,5,2740,0.99,"0.99, 0.99, 1.99, 4.99, 1.99, 9.99, 19.99",2,53367808,1731 days 00:00:00.000000000,0,0,12,  Role Playing    ,0,0,0,0
1500,4.5,424,2.99,"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99",1,237217792,2334 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
1501,4.5,255,0,"11.99, 0.99, 3.99, 5.99, 19.99, 8.99, 13.99, 49.99, 24.99, 32.99",22,362938368,2428 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
1502,4.5,499,3.99,,1,637505536,2351 days 00:00:00.000000000,0,0,4,    Role Playing,0,0,0,0
1503,4,42,0,,16,22295117,0 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
1504,4.5,347,0,,1,81717248,1859 days 00:00:00.000000000,0,0,4,Education    ,0,0,0,0
1505,4,14501,0,0.99,1,29254656,1631 days 00:00:00.000000000,0,0,9,    Adventure  Utilities,0,0,0,0
1506,2.5,27,0,0.99,1,9277440,834 days 00:00:00.000000000,0,0,4,  Board    Education,0,0,0,1
1507,4.5,415,0,"0.99, 0.99",6,798922752,1996 days 00:00:00.000000000,0,0,12,    Simulation  ,0,1,0,0
1508,3,4334,0,"9.99, 1.99, 4.99, 19.99, 49.99, 99.99, 0.99",15,231161856,1837 days 00:00:00.000000000,0,0,9,    Adventure  ,0,0,0,0
1509,4,23,0,,6,52122624,1159 days 00:00:00.000000000,0,0,4,      Role Playing,0,0,0,0
1510,4,48,0,"0.99, 7.99",3,16009216,1850 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
1511,4,31,0,,16,18116485,0 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
1512,3,24,0,"19.99, 99.99, 9.99, 49.99, 29.99, 4.99",8,87117824,593 days 00:00:00.000000000,0,0,9,      Role Playing,0,0,0,0
1513,4,108,2.99,"4.99, 0.99, 2.99, 0.99",8,202863616,2315 days 00:00:00.000000000,0,0,9,      Action,0,0,1,0
1514,4,4674,0,"4.99, 4.99, 19.99, 4.99, 0.99, 19.99, 49.99, 4.99, 99.99, 49.99",6,138349568,2252 days 00:00:00.000000000,0,0,9,    Role Playing  ,0,0,0,0
1515,4,13,0,0.99,1,6361088,377 days 00:00:00.000000000,0,0,4,  Role Playing  Reference  ,0,0,0,0
1516,3.5,8,0,,65,17064960,2337 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
1517,4.5,20,1.99,"0.99, 8.99, 0.99, 4.99, 0.99, 1.99, 0.99, 2.99, 0.99, 2.99",1,98017280,805 days 00:00:00.000000000,0,0,17,    Action  ,0,0,1,0
1518,4.5,103,0.99,,6,38629376,2371 days 00:00:00.000000000,0,1,4,  Board    ,0,0,0,1
1519,4,829,0,"0.99, 1.99, 1.99, 4.99, 2.99, 4.99, 3.99, 2.99, 0.99, 0.99",1,57778176,853 days 00:00:00.000000000,0,0,12,  Role Playing    ,0,0,0,0
1520,4.5,27676,0,"1.99, 9.99, 4.99, 49.99, 29.99",4,37891072,2283 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
1521,4.5,64,0,"0.99, 0.99, 2.99, 0.99, 0.99, 0.99, 0.99, 9.99",1,112996352,396 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
1522,4.5,4224,0,"0.99, 0.99, 3.99, 0.99, 3.99, 2.99, 3.99, 1.99, 5.99, 9.99",2,58114048,1795 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
1523,4.5,84,2.99,,1,113933312,2175 days 00:00:00.000000000,0,0,12,  Action    ,0,0,1,0
1524,4,35,0,"2.99, 0.99, 9.99, 3.99, 24.99, 3.99",1,90832896,176 days 00:00:00.000000000,0,0,12,  Role Playing    ,0,0,0,0
1525,4,45,0,,2,49733632,325 days 00:00:00.000000000,0,0,4,    Lifestyle  Trivia,0,0,0,0
1526,3.5,16,0,,2,25329664,344 days 00:00:00.000000000,0,0,4,  Board  Education  ,0,0,0,1
1527,4,96,0,,1,21822464,1510 days 00:00:00.000000000,0,0,4,      Family,0,0,0,0
1528,3,5,0,,16,14934016,775 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
1529,3.5,292,0,"0.99, 9.99, 4.99, 99.99, 29.99, 49.99, 9.99",6,147831808,1983 days 00:00:00.000000000,0,0,12,  Role Playing    Lifestyle,0,0,0,0
1530,4,42,0,,1,43132928,1762 days 00:00:00.000000000,0,0,4,Education    ,0,0,0,0
1531,4.5,34376,0,"1.99, 4.99, 9.99, 49.99, 1.99, 9.99, 4.99, 19.99, 0.99, 19.99, 9.99, 19.99, 4.99, 1.99",13,201606144,2410 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
1532,4.5,22,0.99,,1,229386240,1759 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
1533,4.5,163,0,"0.99, 2.99, 1.99, 6.99, 14.99, 0.99",1,53084160,927 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
1534,4,23,0,"0.99, 3.99, 0.99, 1.99",1,45867071,7 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
1535,4,130,0,,13,34576384,2419 days 00:00:00.000000000,0,1,4,    Board  ,0,0,0,1
1536,4.5,955,0,"0.99, 3.99, 0.99, 11.99, 0.99, 4.99, 0.99, 1.99, 4.99, 1.99",1,222109696,664 days 00:00:00.000000000,0,0,9,    Sports  Adventure,0,0,0,0
1537,4.5,33,0,2.99,1,45539328,267 days 00:00:00.000000000,0,0,4,    Education  Puzzle,1,0,0,0
1538,4,17,0,,1,94515200,255 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
1539,5,312,0,"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99",3,13846528,2305 days 00:00:00.000000000,0,1,4,      Puzzle,1,0,0,0
1540,5,1088,4.99,,1,100617216,1592 days 00:00:00.000000000,0,0,12,  Simulation  ,0,1,0,0
1541,4,45,0,,1,35483648,335 days 00:00:00.000000000,0,0,9,    Music  ,0,0,0,0
1542,4.5,143,0,"0.99, 14.99, 89.99, 4.99, 46.99",1,60194816,407 days 00:00:00.000000000,0,0,9,      Role Playing,0,0,0,0
1543,3.5,329,0,"1.99, 11.99, 3.99, 5.99",1,11621376,1544 days 00:00:00.000000000,0,0,12,  Role Playing  Social Networking  ,0,0,0,0
1544,3.5,52,1.99,,13,129752064,2425 days 00:00:00.000000000,1,0,12,    Simulation,0,1,0,0
1545,3.5,5,0,,1,3911680,494 days 00:00:00.000000000,0,0,4,      Board,0,0,0,1
1546,4,54,0,"1.99, 4.99, 9.99, 1.99, 9.99, 49.99, 4.99, 49.99",1,37716597,0 days 00:00:00.000000000,0,0,4,  Family    ,0,0,0,0
1547,4.5,85,3.99,,7,51515392,1776 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
1548,4.5,14,1.99,,1,6778880,624 days 00:00:00.000000000,0,0,4,    Board,0,0,0,1
1549,4,37,0,"0.99, 1.99, 0.99, 0.99, 4.99, 9.99",3,20799488,369 days 00:00:00.000000000,0,0,4,  Puzzle  Education  ,1,0,0,0
1550,4.5,165,0,"0.99, 4.99, 4.99, 1.99, 0.99, 0.99, 9.99, 24.99, 14.99, 2.99",1,113972145,72 days 00:00:00.000000000,0,0,12,    Action,0,0,1,0
1551,4.5,184,0,"0.99, 4.99, 0.99, 0.99, 2.99",1,23254016,2177 days 00:00:00.000000000,0,0,9,    Adventure  ,0,0,0,0
1552,4.5,1292,4.99,,1,185147392,371 days 00:00:00.000000000,0,0,9,    Adventure,0,0,0,0
1553,3,14,0,"0.99, 1.99, 2.99, 4.99, 3.99",1,111714304,530 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
1554,4,20566,0,"4.99, 9.99, 19.99, 29.99, 49.99, 99.99, 1.99, 9.99, 4.99, 0.99",16,224147456,2309 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
1555,4.5,109,0,"2.99, 0.99, 0.99",1,199023616,1856 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
1556,3,19,0,,1,6419788,55 days 00:00:00.000000000,0,0,17,  Puzzle  ,1,0,0,0
1557,4.5,1251,0,"2.99, 0.99, 2.99, 0.99, 1.99, 14.99, 1.99, 3.99, 5.99, 7.99",7,172523520,680 days 00:00:00.000000000,0,0,9,    Action  ,0,0,1,0
1558,4,40,0,"2.99, 0.99, 24.99",1,41230336,203 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1559,4,40,0,"2.99, 0.99, 24.99",1,41230336,203 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1560,2.5,19,0,,1,17115059,0 days 00:00:00.000000000,0,0,9,      Casual,0,0,0,0
1561,3,6,0,,1,9261056,871 days 00:00:00.000000000,0,0,4,    Family  ,0,0,0,0
1562,4.5,16629,1.99,"3.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.99, 0.99, 4.99",1,356280320,2332 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
1563,4.5,14742,0,"4.99, 9.99, 19.99, 4.99, 6.99, 8.99, 49.99, 19.99, 4.99, 99.99",1,86545408,1854 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
1564,4.5,10,0,,1,84172800,953 days 00:00:00.000000000,1,0,4,    Puzzle  ,1,0,0,0
1565,4.5,409,0,"1.99, 0.99, 0.99, 0.99, 0.99, 0.99, 4.99, 9.99",1,60297206,12 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
1566,4,122,0,,9,35686400,2196 days 00:00:00.000000000,0,0,12,    Simulation,0,1,0,0
1567,4.5,3926,0,"5.99, 15.99, 9.99, 79.99, 5.99, 30.99",16,232636416,1295 days 00:00:00.000000000,0,0,9,  Card  ,0,0,0,0
1568,2,5,0,,1,20213918,0 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1569,3.5,12,0,,1,49856438,0 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
1570,4,21,0,"1.99, 0.99, 4.99, 9.99, 24.99",1,157490176,1738 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
1571,4.5,176,0,"4.99, 0.99, 2.99, 1.99",16,22224896,210 days 00:00:00.000000000,0,0,4,    Family  Education,0,0,0,0
1572,4.5,738,0,0.99,6,41210880,2365 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
1573,4,43,0,,2,20399008,0 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
1574,4.5,765,0,3.99,1,86895616,1528 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
1575,4.5,112,0,"1.99, 0.99, 1.99, 5.99, 0.99, 5.99, 19.99, 11.99, 0.99, 15.99",4,80496640,1767 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
1576,4.5,1563,0,"2.99, 0.99, 1.99, 4.99, 0.99, 2.99, 9.99, 19.99, 14.99",1,691888128,1530 days 00:00:00.000000000,0,0,12,    Action  ,0,0,1,0
1577,4,312,0,"1.99, 1.99, 1.99",1,151030784,1385 days 00:00:00.000000000,0,0,12,      Adventure,0,0,0,0
1578,4.5,7319,0,"1.99, 7.99, 29.99, 19.99, 0.99",1,297984000,1688 days 00:00:00.000000000,0,0,12,      Role Playing,0,0,0,0
1579,4.5,31,0,"9.99, 0.99, 2.99, 0.99, 0.99, 2.99, 0.99, 9.99, 99.99, 0.99",32,39871488,1197 days 00:00:00.000000000,0,0,4,  Social Networking  Simulation  ,0,1,0,0
1580,4.5,730,0,"0.99, 4.99, 19.99, 19.99, 0.99, 9.99, 64.99",1,101850405,21 days 00:00:00.000000000,0,0,12,      Action,0,0,1,0
1581,5,6,0,,1,229386240,1744 days 00:00:00.000000000,0,0,4,  Casual  ,0,0,0,0
1582,4.5,1175,0,"1.99, 4.99, 0.99, 4.99, 9.99, 19.99, 19.99, 49.99, 49.99",1,47297782,0 days 00:00:00.000000000,0,0,9,  Role Playing  ,0,0,0,0
1583,3.5,14,0,,1,42947584,1861 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1584,3,19,0,,1,10128319,0 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
1585,4.5,4883,0,"0.99, 4.99, 0.99, 19.99, 4.99, 11.99, 11.99, 9.99, 9.99",3,49287168,1799 days 00:00:00.000000000,0,0,9,      Action,0,0,1,0
1586,4.5,2189,0,"2.99, 9.99, 19.99, 9.99, 0.99, 49.99, 4.99, 99.99",2,147874816,1298 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
1587,4.5,37,0,,1,11790900,49 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1588,4.5,328,0,"1.99, 4.99, 2.99, 19.99, 9.99, 4.99, 0.99, 6.99, 2.99, 1.99",1,150640640,864 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
1589,2.5,263,0,"49.99, 9.99, 24.99, 4.99, 54.99, 10.99, 49.99, 49.99, 5.99, 27.99",4,60013568,1252 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
1590,4,37,0,,25,40044544,2156 days 00:00:00.000000000,0,0,9,    Casual  ,0,0,0,0
1591,5,8,0,0.99,1,30577664,1854 days 00:00:00.000000000,0,0,4,  Card    ,0,0,0,0
1592,4.5,5016,0,"3.99, 1.99, 4.99, 19.99, 0.99, 49.99, 9.99, 99.99",7,190726144,553 days 00:00:00.000000000,0,0,4,    Casual  ,0,0,0,0
1593,4.5,7,0,,1,18612224,1374 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
1594,3,27,0,,16,46151680,1815 days 00:00:00.000000000,0,0,4,    Board  Education,0,0,0,1
1595,4.5,13,3.99,0.99,7,26508288,1323 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
1596,2.5,50,0,,16,16814965,0 days 00:00:00.000000000,0,0,4,  Casual    ,0,0,0,0
1597,4.5,539,0.99,,1,119988224,1456 days 00:00:00.000000000,0,0,9,    Simulation,0,1,0,0
1598,4.5,1121,0.99,"1.99, 4.99, 2.99, 9.99, 19.99",6,254496768,82 days 00:00:00.000000000,0,0,9,  Role Playing  ,0,0,0,0
1599,4.5,16,0,0.99,1,13180928,757 days 00:00:00.000000000,0,0,4,  Education  Puzzle  ,1,0,0,0
1600,4.5,46740,0,"8.99, 139.99, 1.99, 9.99, 9.99, 139.99, 7.99, 2.99, 7.99, 7.99",1,132970496,2323 days 00:00:00.000000000,0,0,4,Finance  Simulation    ,0,1,0,0
1601,5,5,1.99,,1,45173760,2146 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1602,4.5,330,1.99,5.99,15,22546432,1932 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
1603,4.5,147,0,0.99,26,20715520,1555 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
1604,4,56,0,,1,20618240,1453 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
1605,4.5,298,0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 3.99, 1.99",1,44294144,832 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1606,3.5,36,0,"0.99, 1.99, 4.99, 24.99, 9.99",4,27804672,2248 days 00:00:00.000000000,0,0,9,  Action  Social Networking  ,0,0,1,0
1607,3,13,0,"0.99, 1.99, 2.99, 3.99",1,73306112,1521 days 00:00:00.000000000,0,0,4,  Education    Board,0,0,0,1
1608,3.5,59,0,"4.99, 3.99, 3.99, 0.99, 1.99",1,40513536,207 days 00:00:00.000000000,0,0,4,  Sports  Simulation  ,0,1,0,0
1609,4,33,0,"0.99, 0.99, 1.99",1,33293248,0 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
1610,4.5,16542,0,"1.99, 4.99, 9.99, 49.99, 19.99, 9.99, 1.99, 4.99, 19.99, 0.99, 19.99, 9.99, 49.99, 4.99",13,256734208,2358 days 00:00:00.000000000,0,1,4,    Simulation  ,0,1,0,0
1611,4.5,41,1.99,"1.99, 0.99, 0.99, 0.99, 4.99, 14.99, 0.99",1,43689984,1987 days 00:00:00.000000000,0,0,9,    Puzzle,1,0,0,0
1612,3,86,0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",1,91748352,1469 days 00:00:00.000000000,0,0,4,      Board,0,0,0,1
1613,4.5,29,1.99,"2.99, 0.99, 5.99, 9.99, 4.99",1,9283584,1614 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
1614,3.5,146,0,"1.99, 4.99, 9.99, 1.99, 4.99, 9.99, 49.99, 49.99",1,19980366,7 days 00:00:00.000000000,0,0,4,      Music,0,0,0,0
1615,5,5,0,0.99,1,13836288,435 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
1616,4,98,0.99,,1,6413312,2191 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
1617,3,9,0,19.99,2,47628288,51 days 00:00:00.000000000,0,0,12,    Action,0,0,1,0
